Date,Mars Ecliptic Longitude (deg),Sun Ecliptic Longitude (deg),Angular Separation (deg),Visible at Night
2002-12-02,210.2200451048704,249.58301178301588,39.36296667814548,True
2002-12-03,210.86276714290787,250.59724460796772,39.734477465059854,True
2002-12-04,211.5055674867446,251.61182386817944,40.10625638143483,True
2002-12-05,212.14843576924883,252.62671881907977,40.478283049830935,True
2002-12-06,212.79136346998342,253.64189909241267,40.85053562242925,True
2002-12-07,213.43434436971566,254.65733651548308,41.22299214576742,True
2002-12-08,214.0773746159534,255.67300629964615,41.595631683692744,True
2002-12-09,214.72045248585223,256.68888751302467,41.96843502717243,True
2002-12-10,215.3635779939088,257.70496298317545,42.34138498926666,True
2002-12-11,216.00675247984046,258.7212188760744,42.71446639623392,True
2002-12-12,216.64997826147726,259.7376441798414,43.087665918364166,True
2002-12-13,217.29325838460463,260.7542302468412,43.46097186223656,True
2002-12-14,217.93659646432957,261.77097046887195,43.83437400454238,True
2002-12-15,218.57999659220835,262.7878601004403,44.20786350823195,True
2002-12-16,219.2234632747979,263.80489620624115,44.58143293144326,True
2002-12-17,219.86700136731164,264.8220776844027,44.955076317091056,True
2002-12-18,220.51061596824593,265.83940530109345,45.32878933284752,True
2002-12-19,221.15431224727715,266.85688166342004,45.70256941614289,True
2002-12-20,221.79809519056977,267.8745110591353,46.076415868565505,True
2002-12-21,222.44196926497693,268.8922991078921,46.45032984291515,True
2002-12-22,223.08593802278472,269.91025220079075,46.824314178006034,True
2002-12-23,223.7300036860237,270.928376746736,47.19837306071227,True
2002-12-24,224.37416675779843,271.94667828262305,47.57251152482462,True
2002-12-25,225.0184257048784,272.9651605259287,47.946734821050285,True
2002-12-26,225.6627767443851,273.9838244477061,48.32104770332103,True
2002-12-27,226.3072137558011,275.0026674295734,48.695453673772334,True
2002-12-28,226.95172833495963,276.021682557504,49.06995422254437,True
2002-12-29,227.596310009767,277.04085811295084,49.44454810318385,True
2002-12-30,228.24094663973491,278.06017734761554,49.81923070788062,True
2002-12-31,228.88562500886954,279.0796186501867,50.19399364131718,True
2003-01-01,229.53033158386987,280.0991561956278,50.56882461175795,True
2003-01-02,230.17505335280646,281.1187610838321,50.943707731025654,True
2003-01-03,230.8197786102659,282.1384028385703,51.3186242283044,True
2003-01-04,231.46449754774332,283.1580510122818,51.693553464538496,True
2003-01-05,232.10920255758822,284.1776766024113,52.06847404482306,True
2003-01-06,232.75388824374113,285.19725305894326,52.44336481520213,True
2003-01-07,233.39855120978646,286.2167568079925,52.81820559820605,True
2003-01-08,234.04318973187804,287.2361673559717,53.19297762409366,True
2003-01-09,234.6878034172525,288.2554671187613,53.56766370150882,True
2003-01-10,235.33239291623536,289.27464113307695,53.94224821684159,True
2003-01-11,235.9769597178689,290.2936767768222,54.316717058953316,True
2003-01-12,236.62150602878503,291.31256357999126,54.69105755120623,True
2003-01-13,237.2660347143083,292.3312931647983,55.065258450490006,True
2003-01-14,237.9105492674299,293.3498593176668,55.43931005023691,True
2003-01-15,238.55505376219693,294.3682581635394,55.81320440134246,True
2003-01-16,239.1995527425472,295.38648838058367,56.18693563803646,True
2003-01-17,239.844050998574,296.40455136080925,56.560500362235246,True
2003-01-18,240.4885531952304,297.4224511974008,56.933898002170395,True
2003-01-19,241.13306334854465,298.44019437876494,57.30713103022029,True
2003-01-20,241.7775841899384,299.45778910945876,57.68020491952035,True
2003-01-21,242.42211650724633,300.4752442627507,58.05312775550439,True
2003-01-22,243.06665857961937,301.4925680754622,58.42590949584283,True
2003-01-23,243.71120581457345,302.50976677769495,58.7985609631215,True
2003-01-24,244.35575064981816,303.52684336794454,59.171092718126374,True
2003-01-25,245.00028272227485,304.5437966930947,59.543513970819845,True
2003-01-26,245.64478926011446,305.56062090731746,59.91583164720299,True
2003-01-27,246.2892556354381,306.57730531042534,60.288049674987235,True
2003-01-28,246.93366601970055,307.59383453069114,60.66016851099059,True
2003-01-29,247.57800409396148,308.6101890135411,61.032184919579635,True
2003-01-30,248.2222537674428,309.62634578036096,61.40409201291817,True
2003-01-31,248.86639984895157,310.6422794079433,61.77587955899173,True
2003-02-01,249.5104286069128,311.6579631448523,62.14753453793952,True
2003-02-02,250.15432815911623,312.6733700436845,62.51904188456825,True
2003-02-03,250.79808865942624,313.68847397422104,62.8903853147948,True
2003-02-04,251.44170228884803,314.7032504074421,63.26154811859408,True
2003-02-05,252.0851630965027,315.717676917756,63.632513821253326,True
2003-02-06,252.72846675777646,316.7317334171769,64.00326665940042,True
2003-02-07,253.37161031742582,317.74540218664214,64.37379186921632,True
2003-02-08,254.0145919697215,318.7586677945903,64.74407582486879,True
2003-02-09,254.65741090471627,319.77151699349815,65.11410608878188,True
2003-02-10,255.30006722643432,320.7839386703877,65.4838714439534,True
2003-02-11,255.94256192790974,321.7959239055259,65.85336197761617,True
2003-02-12,256.58489688892,322.80746616763906,66.22256927871905,True
2003-02-13,257.22707484360615,323.8185616414242,66.59148679781805,True
2003-02-14,257.86909924813324,324.8292096387362,66.96011039060295,True
2003-02-15,258.5109739699262,325.8394129865928,67.32843901666655,True
2003-02-16,259.15270273330225,326.84917822322745,67.6964754899252,True
2003-02-17,259.79428830679734,327.85851539789576,68.06422709109842,True
2003-02-18,260.4357315079784,328.8674373058729,68.4317057978945,True
2003-02-19,261.0770302049251,329.8759581267006,68.79892792177549,True
2003-02-20,261.71817855253664,330.88409164117843,69.16591308864179,True
2003-02-21,262.35916666434144,331.8918493798443,69.53268271550286,True
2003-02-22,262.99998079032383,332.8992390928306,69.89925830250678,True
2003-02-23,263.64060391780635,333.90626380317053,70.26565988536419,True
2003-02-24,264.2810166175179,334.912921497544,70.63190488002613,True
2003-02-25,264.9211979522934,335.91920533898417,70.99800738669074,True
2003-02-26,265.5611263229791,336.92510421833407,71.36397789535499,True
2003-02-27,266.20078019483884,337.93060348157934,71.7298232867405,True
2003-02-28,266.8401386941289,338.9356857277422,72.09554703361334,True
2003-03-01,267.4791820814488,339.9403316227943,72.46114954134549,True
2003-03-02,268.1178921064032,340.94452070008253,72.82662859367935,True
2003-03-03,268.7562522418236,341.9482321198552,73.19197987803165,True
2003-03-04,269.39424779584454,342.9514453532996,73.55719755745508,True
2003-03-05,270.0318659093725,343.9541407541239,73.92227484475137,True
2003-03-06,270.6690954610685,344.95629999061674,74.28720452954826,True
2003-03-07,271.3059269150066,345.95790633224647,74.65197941723989,True
2003-03-08,271.9423521520629,346.9589448103688,75.01659265830591,True
2003-03-09,272.57836432281863,347.95940229484734,75.38103797202871,True
2003-03-10,273.21395774856296,348.95926754270096,75.745309794138,True
2003-03-11,273.8491278801719,349.9585312802175,76.10940340004561,True
2003-03-12,274.48387130361823,350.957186376843,76.4733150732248,True
2003-03-13,275.11818575545396,351.95522815654806,76.8370424010941,True
2003-03-14,275.75207008154405,352.952654865431,77.20058478388694,True
2003-03-15,276.3855240410445,353.9494682645552,77.5639442235107,True
2003-03-16,277.0185478377609,354.9456742379163,77.92712640015543,True
2003-03-17,277.6511412781346,355.94128320607916,78.29014192794455,True
2003-03-18,278.28330254010115,356.93631005894537,78.65300751884422,True
2003-03-19,278.9150266974481,357.930773343854,79.01574664640589,True
2003-03-20,279.54630432456855,358.9246936337191,79.37838930915052,True
2003-03-21,280.17712058736515,359.91809131953283,79.74097073216768,True
2003-03-22,280.8074551092366,0.910984349446528,80.10352924020992,True
2003-03-23,281.4372826230728,1.903386475975222,80.46610385290239,True
2003-03-24,282.0665741502984,2.895306340370885,80.82873219007251,True
2003-03-25,282.6952983414157,3.8867473864072224,81.19144904499149,True
2003-03-26,283.3234226846167,4.877708359194903,81.55428567457824,True
2003-03-27,283.9509144422646,5.868184087313716,81.91726964504909,True
2003-03-28,284.57774130737135,6.858166317244875,82.28042500987351,True
2003-03-29,285.2038718405546,7.847644477899476,82.64377263734485,True
2003-03-30,285.82927576017016,8.836606340162309,83.00733057999213,True
2003-03-31,286.4539241403557,9.825038583405505,83.3711144430498,True
2003-04-01,287.07778954630356,10.812927294018127,83.73513774771459,True
2003-04-02,287.70084611649776,11.80025841415882,84.09941229766105,True
2003-04-03,288.3230695929983,12.787018145537967,84.46394855253965,True
2003-04-04,288.944437302545,13.773193302780532,84.82875600023556,True
2003-04-05,289.5649280991918,14.758771608988873,85.19384350979709,True
2003-04-06,290.1845222879173,15.743741933288133,85.55921964537083,True
2003-04-07,290.8032015532272,16.72809448385363,85.92489293062641,True
2003-04-08,291.42094891388354,17.711820986102826,86.29087207221932,True
2003-04-09,292.0377487128565,18.69491489025808,86.65716617740156,True
2003-04-10,292.6535866294783,19.677371661432545,87.02378503195428,True
2003-04-11,293.26844966786575,20.659189203704727,87.39073953583897,True
2003-04-12,293.88232603312065,21.64036844907927,87.75804241595864,True
2003-04-13,294.4952047622208,22.620914090720706,88.12570932849991,True
2003-04-14,295.10707495222834,23.600835347383896,88.49376039515556,True
2003-04-15,295.71792446569214,24.580146521615507,88.86222205592338,True
2003-04-16,296.3277381369677,25.558867011431417,89.2311288744637,True
2003-04-17,296.93649575204734,26.537020456120008,89.60052470407265,True
2003-04-18,297.5441703199044,27.51463292986121,89.97046260995677,True
2003-04-19,298.15072720125346,28.491730492697638,90.34100329144417,True
2003-04-20,298.7561243951127,29.468336734302547,90.71221233918988,True
2003-04-21,299.3603138318486,30.444470956038156,91.08415712418957,True
2003-04-22,299.96324317846063,31.420147320845523,91.45690414238487,True
2003-04-23,300.56485761704795,32.395374896822986,91.83051727977505,True
2003-04-24,301.16510125202575,33.370158273225556,92.20505702119982,True
2003-04-25,301.76391804991124,34.34449839953659,92.58058034962534,True
2003-04-26,302.3612523838278,35.318393403014625,92.95714101918685,True
2003-04-27,302.95704931713374,36.29183926973101,93.33478995259725,True
2003-04-28,303.55125475140613,37.264830369765164,93.71357561835902,True
2003-04-29,304.14381552523616,38.23735985769151,94.09354433245534,True
2003-04-30,304.7346795086267,39.209419995396665,94.47474048676997,True
2003-05-01,305.32379570520607,40.18100243968463,94.85720673447855,True
2003-05-02,305.91111435463915,41.152098523077875,95.24098416843873,True
2003-05-03,306.4965870203235,42.12269954040163,95.62611252007815,True
2003-05-04,307.0801666503254,43.09279704160625,96.01263039128082,True
2003-05-05,307.6618076082646,44.06238312642728,96.40057551816267,True
2003-05-06,308.24146567976334,45.03145074030485,96.78998506054154,True
2003-05-07,308.81909806293925,45.99999398236556,97.18089591942629,True
2003-05-08,309.394663342727,46.968008451674315,97.57334510894736,True
2003-05-09,309.96812142473107,47.93549167165876,97.96737024692771,True
2003-05-10,310.5394333638308,48.902443636371615,98.3630102725408,True
2003-05-11,311.1085609706384,49.868867504621065,98.76030653398266,True
2003-05-12,311.6754660319251,50.83477041509442,99.15930438316929,True
2003-05-13,312.240108975835,51.80016429855524,99.56005532272019,True
2003-05-14,312.8024469034429,52.7650664368621,99.96261953341923,True
2003-05-15,313.3624311349894,53.7294994254916,100.36706829050223,True
2003-05-16,313.92000473745816,54.69349024239848,100.77348550494031,True
2003-05-17,314.47510073102615,55.65706838518979,101.18196765416366,True
2003-05-18,315.0276415870079,56.62026343237012,101.5926218453622,True
2003-05-19,315.5775401800899,57.583102668841335,102.00556248875142,True
2003-05-20,316.1247017991906,58.54560937612527,102.42090757693472,True
2003-05-21,316.6690265137903,59.50780205745048,102.83877554366018,True
2003-05-22,317.21041127000404,60.469694491075266,103.2592832210712,True
2003-05-23,317.7487513966972,61.43129629474025,103.68254489804309,True
2003-05-24,318.28394150191764,62.39261367461227,104.10867217269464,True
2003-05-25,318.81587590994934,63.35365013481993,104.53777422487059,True
2003-05-26,319.34444883203054,64.3144070427979,104.96995821076735,True
2003-05-27,319.8695544338139,65.27488403301315,105.40532959919926,True
2003-05-28,320.39108690838765,66.23507928008765,105.84399237169998,True
2003-05-29,320.9089406105946,67.1949896918204,106.28604908122583,True
2003-05-30,321.42301026537933,68.15461107450541,106.73160080912606,True
2003-05-31,321.9331912316015,69.1139383148879,107.1807470832864,True
2003-06-01,322.43937978339835,70.07296560963562,107.63358582623727,True
2003-06-02,322.94147336388215,71.03168675781534,108.0902133939332,True
2003-06-03,323.43937076953085,71.99009551834718,108.55072474881632,True
2003-06-04,323.9329722337846,72.94818602667196,109.01521379288738,True
2003-06-05,324.4221793873245,73.90595326546736,109.48377387814287,True
2003-06-06,324.90689507082624,74.86339359251853,109.95649852169231,True
2003-06-07,325.38702295635755,75.82050533961531,110.43348238325774,True
2003-06-08,325.8624668957484,76.77728949977215,110.91482260402375,True
2003-06-09,326.33312987064795,77.73375050292499,111.40062063227703,True
2003-06-10,326.79891239995953,78.6898970299498,111.89098462999027,True
2003-06-11,327.2597103139134,79.64574272903478,112.3860324151214,True
2003-06-12,327.7154119767957,80.60130660109088,112.88589462429519,True
2003-06-13,328.16589532794904,81.55661277413344,113.3907174461844,True
2003-06-14,328.6110253990006,82.51168947084804,113.90066407184744,True
2003-06-15,329.0506530423037,83.46656721752883,114.41591417522517,True
2003-06-16,329.4846153136608,84.42127664965427,114.93666133599345,True
2003-06-17,329.9127373836529,85.3758464486652,115.4631090650123,True
2003-06-18,330.3348353381858,86.3303018683818,115.99546653019598,True
2003-06-19,330.75071906644143,87.28466403734647,116.53394497090505,True
2003-06-20,331.1601946401702,88.23894993909543,117.07875529892527,True
2003-06-21,331.56306594958477,89.19317281749507,117.63010686791029,True
2003-06-22,331.9591356600768,90.14734274577025,118.18820708569342,True
2003-06-23,332.34820570337075,91.1014671723765,118.75326146900574,True
2003-06-24,332.73007754056164,92.05555134720326,119.32547380664164,True
2003-06-25,333.1045523920749,93.00959860253411,119.90504621045923,True
2003-06-26,333.4714315664144,93.96361050799383,120.49217894157943,True
2003-06-27,333.8305169567367,94.9175869434059,121.0870699866692,True
2003-06-28,334.1816117168371,95.87152614541085,121.68991442857376,True
2003-06-29,334.5245210757663,96.82542478688926,122.30090371112294,True
2003-06-30,334.8590532047186,97.77927814337755,122.92022493865898,True
2003-07-01,335.18502001702086,98.73308038721176,123.54806037019091,True
2003-07-02,335.50223776995017,99.68682502907664,124.18458725912649,True
2003-07-03,335.81052734979056,100.6405055023101,124.82997815251954,True
2003-07-04,336.10971415378094,101.59411586465015,125.48440171086921,True
2003-07-05,336.39962751972024,102.54765158107617,126.14802406135593,True
2003-07-06,336.6800996795731,103.50111035041958,126.82101067084648,True
2003-07-07,336.950964222129,104.45449294009289,127.50352871796389,True
2003-07-08,337.2120540574118,105.40780398484132,128.19574992742952,True
2003-07-09,337.4631989183305,106.3610526762507,128.89785375792022,True
2003-07-10,337.70422255203925,107.31425322204633,129.61003067000706,True
2003-07-11,337.93493995120673,108.26742491204023,130.33248496083348,True
2003-07-12,338.15515518889583,109.22059163456231,131.06543644566648,True
2003-07-13,338.3646605099173,110.17378078206215,131.80912027214484,True
2003-07-14,338.5632371576375,111.12702165928157,132.56378450164408,True
2003-07-15,338.75065797470194,112.08034368535642,133.32968571065447,True
2003-07-16,338.92669130340875,113.03377475725854,134.10708345384978,True
2003-07-17,339.0911054008682,113.98734006612415,134.89623466525597,True
2003-07-18,339.24367261684927,114.94106147920824,135.697388862359,True
2003-07-19,339.38417287587686,115.89495742145222,136.51078454557535,True
2003-07-20,339.5123963592824,116.84904308776203,137.33664672847965,True
2003-07-21,339.62814554035714,117.80333080148259,138.17518526112545,True
2003-07-22,339.73123684048767,118.75783037411536,139.0265935336277,True
2003-07-23,339.8215021788095,119.71254937813747,139.89104719932794,True
2003-07-24,339.89879063453867,120.66749329601647,140.7687026614778,True
2003-07-25,339.96297036582627,121.62266554767508,141.6596951818488,True
2003-07-26,340.01393084530434,122.5780674282307,142.56413658292635,True
2003-07-27,340.0515853799342,123.53369801195494,143.48211263202074,True
2003-07-28,340.0758737793655,124.48955409818011,144.4136803188146,True
2003-07-29,340.08676493103604,125.44563028641595,145.35886535537992,True
2003-07-30,340.08425895712725,126.40191926327321,146.31766030614597,True
2003-07-31,340.068388606765,127.35841235549665,147.29002374873167,True
2003-08-01,340.03921960905495,128.31510035168014,148.2758807426252,True
2003-08-02,339.9968498780979,129.27197453288454,149.27512465478662,True
2003-08-03,339.94140767251696,130.22902780159623,150.28762012907927,True
2003-08-04,339.8730489944378,131.18625577832066,151.31320678388286,True
2003-08-05,339.7919546102141,132.14365774838708,152.351703138173,True
2003-08-06,339.69832708643213,133.10123737271755,153.40291028628542,True
2003-08-07,339.5923882067568,134.05900310377828,154.46661489702146,True
2003-08-08,339.4743771170362,135.01696826090784,155.54259114387162,True
2003-08-09,339.344549541113,135.97515072624353,156.63060118513053,True
2003-08-10,339.2031783643667,136.93357224497754,157.73039388061085,True
2003-08-11,339.0505557254869,137.89225736785065,158.84170164236374,True
2003-08-12,338.8869964716359,138.8512321521738,159.9642356805379,True
2003-08-13,338.71284249922473,139.81052280629774,161.097680307073,True
2003-08-14,338.5284672706456,140.77015448114665,162.24168721050106,True
2003-08-15,338.3342797829334,141.7301503650401,163.3958705821067,True
2003-08-16,338.1307274674882,142.69053114558932,164.5598036781011,True
2003-08-17,337.91829781143537,143.65131480718262,165.73301699574725,True
2003-08-18,337.69751877614266,144.61251666896257,166.9149978928199,True
2003-08-19,337.4689582647966,145.5741495467336,168.105191281937,True
2003-08-20,337.2332229487507,146.53622393323042,169.3030009844797,True
2003-08-21,336.9909567346666,147.49874811835485,170.50779138368824,True
2003-08-22,336.7428390798242,148.46172820220764,171.71888912238344,True
2003-08-23,336.4895832642399,149.42516798454812,172.9355847203082,True
2003-08-24,336.2319346101573,150.38906874627372,174.15713413611644,True
2003-08-25,335.9706684990693,151.35342897515133,175.38276047608204,True
2003-08-26,335.70658788043744,152.3182441296814,176.61165624924396,True
2003-08-27,335.44051983089,153.28350657328468,177.84298674239466,True
2003-08-28,335.1733106831692,154.2492058260967,179.07589514292752,True
2003-08-29,334.9058193924493,155.2153292477976,179.6904901446517,True
2003-08-30,334.63890918503523,156.18186316879726,178.45704601623797,True
2003-08-31,334.3734380518242,157.14879435029962,177.2246437015246,True
2003-09-01,334.1102490826026,158.11611153545743,175.99413754714516,True
2003-09-02,333.85016175599185,159.08380681720064,174.7663549387912,True
2003-09-03,333.5939650409339,160.05187661208103,173.54208842885285,True
2003-09-04,333.34241268700384,161.02032215198983,172.322090535014,True
2003-09-05,333.0962206307549,161.98914951953176,171.10707111122312,True
2003-09-06,332.8560661829845,162.9583693144413,169.89769686854316,True
2003-09-07,332.6225885894874,163.9279960474054,168.694592542082,True
2003-09-08,332.3963905811418,164.8980473415196,167.49834323962222,True
2003-09-09,332.1780405557792,165.8685430086005,166.3094975471787,True
2003-09-10,331.96807503199966,166.83950406951348,165.12857096248618,True
2003-09-11,331.76700101086413,167.8109517981687,163.95604921269543,True
2003-09-12,331.5752979223321,168.78290687257245,162.79239104975963,True
2003-09-13,331.393418942946,169.7553887015843,161.63803024136172,True
2003-09-14,331.2217916298884,170.72841496266892,160.49337666721948,True
2003-09-15,331.0608179749361,171.70200134434546,159.35881663059067,True
2003-09-16,330.91087409268636,172.67616145063545,158.2347126420509,True
2003-09-17,330.77230979901117,173.65090680234243,157.12140299666873,True
2003-09-18,330.64544831411047,174.62624686292762,156.01920145118285,True
2003-09-19,330.5305862601768,175.60218902162896,154.92839723854783,True
2003-09-20,330.4279940351101,176.57873847935997,153.84925555575012,True
2003-09-21,330.33791653915324,177.55589800287729,152.78201853627596,True
2003-09-22,330.26057410991916,178.533667543055,151.72690656686416,True
2003-09-23,330.19616338416915,179.51204375987777,150.68411962429138,True
2003-09-24,330.144857674119,180.49101956292947,149.65383811118954,True
2003-09-25,330.1068063855262,181.4705838510724,148.63622253445382,True
2003-09-26,330.08213311804695,182.45072168349694,147.63141143455002,True
2003-09-27,330.07093246108724,183.43141508030752,146.63951738077972,True
2003-09-28,330.0732660803117,184.41264449386506,145.66062158644667,True
2003-09-29,330.08915921451046,185.3943907460931,144.69476846841735,True
2003-09-30,330.11859880551924,186.37663701790393,143.7419617876153,True
2003-10-01,330.1615340129611,187.35937044240652,142.8021635705546,True
2003-10-02,330.21787907131244,188.34258301951553,141.8752960517969,True
2003-10-03,330.2875177913515,189.32627182296523,140.96124596838627,True
2003-10-04,330.3703087829261,190.31043866400438,140.0598701189217,True
2003-10-05,330.4660906392232,191.2950894404672,139.171001198756,True
2003-10-06,330.5746866451354,192.28023336163977,138.2944532834956,True
2003-10-07,330.6959088528834,193.26588216257656,137.43002669030685,True
2003-10-08,330.8295615259685,194.2520493559223,136.57751217004616,True
2003-10-09,330.97544400210353,195.23874953404237,135.73669446806116,True
2003-10-10,331.13335301851555,196.22599772611412,134.90735529240143,True
2003-10-11,331.30308452675735,197.2138088208761,134.08927570588125,True
2003-10-12,331.48443502572053,198.20219707267938,133.28223795304115,True
2003-10-13,331.6772024649787,199.19117570778047,132.4860267571982,True
2003-10-14,331.881186804345,200.18075663731133,131.7004301670337,True
2003-10-15,332.0961903431049,201.1709502661422,130.92524007696272,True
2003-10-16,332.32201794157487,202.16176536820328,130.1602525733716,True
2003-10-17,332.5584772442071,203.15320898335438,129.40526826085272,True
2003-10-18,332.80537897907726,204.1452862812292,128.66009269784806,True
2003-10-19,333.0625373559894,205.13800033525644,127.92453702073294,True
2003-10-20,333.32977051480884,206.13135175813517,127.19841875667368,True
2003-10-21,333.60690088569106,207.1253381749638,126.48156271072727,True
2003-10-22,333.8937552198551,208.11995356219816,125.77380165765695,True
2003-10-23,334.1901639634169,209.11518756775442,125.0749763956625,True
2003-10-24,334.4959596480416,210.11102503993433,124.38493460810727,True
2003-10-25,334.81097415971163,211.10744608091366,123.70352807879797,True
2003-10-26,335.13503517030364,212.10442691316462,123.03060825713902,True
2003-10-27,335.46796254784124,213.1019416289668,122.36602091887443,True
2003-10-28,335.8095658621076,214.09996453171865,121.70960133038895,True
2003-10-29,336.15964385535494,215.0984724813185,121.06117137403643,True
2003-10-30,336.5179860111362,216.09744664389746,120.42053936723875,True
2003-10-31,336.88437559192135,217.09687333106922,119.78750226085214,True
2003-11-01,337.258593181556,218.0967439851992,119.16184919635683,True
2003-11-02,337.6404199279265,219.097054601888,118.54336532603847,True
2003-11-03,338.0296400769916,220.0978049148233,117.93183516216828,True
2003-11-04,338.4260427447101,221.09899757514464,117.32704516956548,True
2003-11-05,338.82942306815687,222.10063743711413,116.72878563104274,True
2003-11-06,339.2395829266973,223.1027309718673,116.13685195483004,True
2003-11-07,339.6563313918316,224.10528578450308,115.55104560732852,True
2003-11-08,340.07948500560855,225.10831019758047,114.97117480802808,True
2003-11-09,340.5088679349264,226.1118128719087,114.39705506301769,True
2003-11-10,340.94431201653634,227.11580245094774,113.8285095655886,True
2003-11-11,341.3856566972582,228.12028722913482,113.26536946812337,True
2003-11-12,341.83274888071526,229.12527485138193,112.70747402933333,True
2003-11-13,342.28544270676207,230.13077204862893,112.15467065813314,True
2003-11-14,342.74359930288585,231.13678440364117,111.60681489924468,True
2003-11-15,343.2070865501239,232.1433161254079,111.06377042471601,True
2003-11-16,343.6757788943123,233.1503697938234,110.52540910048893,True
2003-11-17,344.1495572039455,234.15794602373157,109.99161118021394,True
2003-11-18,344.6283086271419,235.16604299530127,109.46226563184064,True
2003-11-19,345.11192633341324,236.1746558158972,108.93727051751603,True
2003-11-20,345.6003089516433,237.18377573085553,108.41653322078776,True
2003-11-21,346.09335946604557,238.19338929844253,107.89997016760304,True
2003-11-22,346.5909833699862,239.2034777782362,107.38750559175,True
2003-11-23,347.0930860772844,240.21401709365,106.8790689836344,True
2003-11-24,347.5995699600491,241.22497870564573,106.37459125440338,True
2003-11-25,348.11033176401895,242.23633148109315,105.8740002829258,True
2003-11-26,348.6252612478548,243.24804421594203,105.37721703191275,True
2003-11-27,349.1442415131666,244.26008813851917,104.88415337464744,True
2003-11-28,349.66715082133015,245.27243872948182,104.39471209184833,True
2003-11-29,350.19386517719295,246.28507654294648,103.90878863424646,True
2003-11-30,350.72426088585064,247.29798713213611,103.42627375371453,True
2003-12-01,351.2582165699887,248.31116042281914,102.94705614716955,True
2003-12-02,351.7956144968458,249.3245898906097,102.47102460623611,True
2003-12-03,352.3363413106382,250.33827178304128,101.99806952759693,True
2003-12-04,352.8802883608108,251.35220449461326,101.52808386619756,True
2003-12-05,353.42735180880436,252.36638810791362,101.06096370089074,True
2003-12-06,353.9774326452458,253.38082406407796,100.59660858116786,True
2003-12-07,354.53043669280686,254.39551490927573,100.13492178353113,True
2003-12-08,355.08627462341946,255.4104640671025,99.67581055631695,True
2003-12-09,355.6448619869041,256.4256756000876,99.21918638681655,True
2003-12-10,356.20611923167445,257.441153940611,98.76496529106345,True
2003-12-11,356.7699716955437,258.45690358735015,98.31306810819353,True
2003-12-12,357.3363495523897,259.4729287735529,97.86342077883683,True
2003-12-13,357.9051877129769,260.4892331148379,97.41595459813902,True
2003-12-14,358.4764256884474,261.50581923612935,96.97060645231807,True
2003-12-15,359.0500074257299,262.52268836227006,96.52731906345986,True
2003-12-16,359.6258811100199,263.5398398407159,96.08604126930402,True
2003-12-17,0.20399889859356196,264.55727055673026,95.64672834186331,True
2003-12-18,0.7843165061106786,265.5749742143064,95.20934229180426,True
2003-12-19,1.3667925178329665,266.59294050437694,94.77385201345601,True
2003-12-20,1.951387293222305,267.61115427532656,94.34023301789574,True
2003-12-21,2.5380613829294125,268.62959494577717,93.90846643715224,True
2003-12-22,3.1267735535766352,269.6482364958317,93.47853705774492,True
2003-12-23,3.7174787696718417,270.6670483362049,93.05043043346694,True
2003-12-24,4.310126683838488,271.68599710878823,92.62412957505023,True
2003-12-25,4.90466114702092,272.705049086803,92.19961206021793,True
2003-12-26,5.501020909685552,273.7241725528644,91.77684835682118,True
2003-12-27,6.099141230324275,274.7433395552921,91.35580167503218,True
2003-12-28,6.698955831391898,275.7625267561618,90.93642907523014,True
2003-12-29,7.300398675718722,276.78171545617124,90.51868321954748,True
2003-12-30,7.903405271024034,277.80089109865014,90.1025141723739,True
2003-12-31,8.507913457949806,278.8200425754801,89.68787088246972,True
2004-01-01,9.11386378792373,279.8391615631925,89.27470222473124,True
2004-01-02,9.721199644274167,280.85824200182617,88.86295764244801,True
2004-01-03,10.32986724415851,281.87727974120503,88.45258750295346,True
2004-01-04,10.939815619536448,282.8962723276716,88.04354329186481,True
2004-01-05,11.550996634535775,283.91521887997203,87.63577775456372,True
2004-01-06,12.163365061757641,284.9341199954292,87.22924506632842,True
2004-01-07,12.776878712518656,285.9529776303507,86.82390108216799,True
2004-01-08,13.39149859573897,286.97179490914857,86.41970368659042,True
2004-01-09,14.007189068131737,287.9905758333722,86.01661323475957,True
2004-01-10,14.623917935952594,289.00932488187874,85.61459305407385,True
2004-01-11,15.241656475585279,290.02804651162006,85.21360996396521,True
2004-01-12,15.860379353113165,291.0467445791306,84.81363477398259,True
2004-01-13,16.480064434978644,292.06542170240476,84.4146427325739,True
2004-01-14,17.100692485426087,293.0840785737219,84.01661391170416,True
2004-01-15,17.72224673758242,294.10271322522493,83.61953351235746,True
2004-01-16,18.344712306869432,295.12132025472334,83.2233920521461,True
2004-01-17,18.96807540060571,296.13989005316034,82.82818534744536,True
2004-01-18,19.59232228753723,297.15840814202306,82.43391414551417,True
2004-01-19,20.2174380481854,298.1768548107743,82.04058323741111,True
2004-01-20,20.843405236252167,299.195205291225,81.64819994502716,True
2004-01-21,21.47020270578403,300.2134306494232,81.25677205636083,True
2004-01-22,22.09780491638744,301.23149938289043,80.86630553349698,True
2004-01-23,22.726181942750458,302.2493794465085,80.47680249624193,True
2004-01-24,23.35530019474982,303.267040247371,80.08825994737879,True
2004-01-25,23.98512361820256,304.2844541731008,79.70066944510177,True
2004-01-26,24.61561503020588,305.301597430768,79.31401759943788,True
2004-01-27,25.246737289084713,306.31845023203346,78.92828705705125,True
2004-01-28,25.878454141060377,307.33499652827686,78.54345761278353,True
